source,target,uid
"11,9,666,46,8,4,2","10,14,30,56,18,55,4,2",5969
"11,9,10,558,4,2","10,42,7,687,4,2",2283
"19,7,55,12,158,8,4,2","40,29,16,344,1393,4,2",6239
"17,9,20,285,16,75,4,2","23,51,318,1776,4,2",6189
"11,9,1513,140,63,4,2","10,51,1957,137,4,2",4781
"5,6,58,209,4,2","37,60,355,4,2",3093
"11,9,13,433,4,2","27,19,617,4,2",2291
"5,6,50,16,41,4,2","88,69,2118,24,1618,4,2",1893
"5,6,164,29,8,4,2","5,6,17,147,168,8,4,2",1397
"5,6,297,23,13,276,583,4,2","5,1019,1429,275,2573,2574,4,2",8299
"8,7,163,46,33,4,2","8,15,30,596,18,39,4,2",6305
"5,6,1410,69,17,9,180,4,2","5,6,16,23,87,23,14,16,39,4,2",7405
"8,7,10,225,12,223,378,4,2","8,43,7,1902,16,169,993,4,2",10142
"8,7,109,236,4,2","8,15,9,1742,380,4,2",5228
"5,6,1881,25,11,9,131,4,2","5,6,150,84,51,233,4,2",9544
"11,9,252,33,13,157,98,4,2","10,92,699,372,53,39,4,2",8245
"5,6,428,4,2","5,6,1227,4,2",632
"5,6,10,329,8,159,4,2","5,11,35,172,52,196,4,2",8869
"5,6,186,475,5,2901,2902,4,2","37,192,1193,37,4914,4915,4,2",11287
"5,6,37,8,640,12,185,4,2","5,32,104,18,12,520,1175,9,257,4,2",8804
"19,7,280,4,2","34,29,3520,4,2",3778
"14,7,201,4,2","13,21,535,4,2",235
"8,7,48,1368,4,2","12,20,95,2410,45,2",5848
"8,7,18,470,4,2","8,15,26,1118,4,2",5343
"5,6,21,181,45,4,2","505,35,100,4,2",4290
"5,6,50,16,315,4,2","5,6,222,1087,4,2",5056
"14,7,31,22,40,4,2","13,74,13,21,54,4,2",2036
"5,6,10,115,42,52,4,2","5,11,6,7,399,28,62,4,2",7612
"8,7,18,470,4,2","8,15,56,936,4,2",5340
"19,7,149,20,139,30,15,107,130,4,2","34,29,59,48,102,360,9,22,135,128,4,2",11572
"8,7,15,39,70,275,33,4,2","12,20,199,67,245,495,4,2",9462
"8,7,56,13,552,4,2","12,63,267,667,4,2",5266
"5,6,80,522,12,59,32,4,2","116,32,1208,28,64,65,4,2",7465
"5,6,18,50,4,2","5,6,26,97,4,2",1471
"11,9,15,39,22,9,10,11,43,2","27,93,25,77,7,50,2",5972
"8,7,21,40,412,4,2","12,205,44,331,4,2",5265
"5,6,18,209,121,22,40,4,2","5,6,26,661,149,25,324,4,2",8067
"5,6,18,230,4,2","5,6,26,296,4,2",2968
"8,7,27,174,4,2","8,15,59,543,4,2",2680
"5,6,10,263,12,8,22,52,4,2","5,11,8,224,7,25,62,4,2",8402
"14,7,10,58,34,4,2","13,11,21,7,60,608,4,2",5750
"11,9,10,13,192,240,4,2","33,42,7,19,252,264,4,2",3582
"5,6,21,12,635,8,12,59,36,380,4,2","5,35,52,960,9,64,94,308,4,2",11137
"8,7,221,53,4,2","12,136,161,143,4,2",4567
"5,6,48,60,25,5,73,10,75,8,4,2","5,6,95,124,18,5,11,173,7,350,4,2",10762
"5,6,203,8,44,95,48,161,4,2","5,6,485,18,12,520,49,68,1479,4,2",10518
"8,7,581,116,13,156,4,2","12,52,2590,109,19,156,4,2",8175
"8,7,819,4,2","8,15,669,4,2",4077
"5,6,49,12,83,8,124,4,2","5,6,105,9,8,279,4,2",7989
"8,7,253,21,12,542,92,784,121,4,2","12,11,205,179,527,33,67,14,2281,149,4,2",12087
"5,6,21,12,285,36,75,38,32,4,2","5,35,82,318,9,94,266,28,388,4,2",10996
"11,9,782,20,51,101,4,2","81,121,4146,4,2",7865
"8,7,15,526,4,2","12,20,24,285,4,2",3391
"19,7,2425,13,319,4,2","34,4036,24,4037,4,2",7181
"5,6,47,5,44,818,204,16,681,4,2","37,70,9,11,30,82,9,708,4,2",10983
"14,7,168,154,622,8,4,2","13,13,1691,219,229,55,4,2",8995
"8,7,18,255,4,2","12,20,56,811,4,2",6373
"14,7,27,2141,4,2","13,21,59,3325,4,2",2582
"14,7,95,4,2","13,115,204,4,2",224
"17,9,24,1333,130,4,2","27,22,128,9,91,1736,4,2",5088
"5,6,37,8,296,207,41,4,2","5,6,408,18,8,370,494,257,4,2",7975
"5,6,10,49,4,2","5,11,6,7,148,4,2",995
"5,6,18,50,4,2","5,6,1568,4,2",1472
"17,9,157,38,232,4,2","23,14,593,53,706,4,2",4426
"11,9,13,35,846,4,2","27,19,83,2316,4,2",4709
"8,7,18,479,4,2","8,15,26,892,4,2",4120
"11,9,13,1606,4,2","10,14,2189,4,2",2877
"5,6,61,113,12,25,4,2","88,6,286,4,2",8373
"5,6,37,25,501,8,49,4,2","5,6,105,18,65,8,589,758,4,2",9206
"5,6,61,23,13,1772,4,2","5,176,19,2499,4,2",7022
"17,9,20,67,695,45,4,2","23,14,16,81,1145,25,16,428,84,14,4,2",6667
"5,6,58,324,42,36,881,4,2","5,6,60,1444,89,76,2859,4,2",11431
"5,6,48,338,53,45,4,2","5,622,95,17,33,231,4,2",6153
"8,7,1266,4,2","8,15,3114,4,2",1221
"8,7,253,40,63,12,592,4,2","12,63,7,44,114,28,646,4,2",9415
"5,6,168,46,81,4,2","5,6,217,18,93,4,2",4264
"5,6,26,22,5,102,10,320,8,4,2","5,6,72,25,5,11,8,69,7,2789,4,2",10593
"17,9,119,1831,46,81,4,2","23,14,141,30,2613,18,93,4,2",8482
"5,6,1107,30,994,4,2","5,6,1133,53,48,3861,4,2",6069
"5,6,10,1030,203,4,2","5,11,6,7,981,412,4,2",9621
"17,9,198,104,4,2","23,14,195,294,4,2",6179
"5,6,394,4,2","5,6,292,16,1507,4,2",125
"19,7,662,4,2","34,29,17,38,9,92,613,4,2",2526
"5,6,698,76,24,441,4,2","91,403,2470,4,2",6937
"19,7,53,219,33,4,2","34,29,101,263,39,4,2",6723
"11,9,440,12,72,181,4,2","10,2454,2455,131,134,4,2",6401
"14,7,10,227,4,2","13,11,1581,7,4,2",3252
"11,9,458,4,2","10,14,1562,4,2",863
"8,7,15,39,70,275,33,4,2","27,55,67,1466,988,4,2",9445
"17,9,96,12,63,465,4,2","23,14,281,53,48,4130,4131,4,2",7687
"5,6,1130,20,285,16,36,75,4,2","37,60,318,9,94,266,4,2",9899
"5,6,237,4,2","5,6,514,4,2",2396
"11,9,645,4,2","10,14,1959,9,1960,4,2",277
"8,7,148,13,391,448,4,2","12,78,31,798,420,4,2",10417
"5,6,37,8,500,25,88,4,2","5,6,408,18,8,370,732,133,4,2",8792
"5,6,10,21,12,1328,4,2","5,11,35,7,740,4,2",4942
"14,7,1482,22,10,930,4,2","13,21,2751,25,7,1043,4,2",10094
"5,6,26,99,5,356,8,4,2","5,6,47,49,5,8,69,2679,4,2",9265
"5,6,13,141,677,4,2","5,6,19,98,701,4,2",6002
"19,7,27,457,4,2","40,29,80,1999,4,2",2539
"11,9,15,938,16,13,313,4,2","10,14,1055,275,378,4,2",7928
"5,6,21,12,892,8,194,1022,4,2","5,35,2804,36,2805,9,1158,4,2",10785
"5,6,21,12,54,13,118,4,2","5,35,108,2495,4,2",6998
"5,6,337,4,2","5,6,852,4,2",336
"5,6,60,27,15,98,4,2","5,6,57,124,4,2",5507
"5,6,15,890,84,20,15,295,4,2","5,6,588,24,30,73,71,180,4,2",10613
"5,6,10,1030,203,4,2","5,11,6,7,981,485,4,2",9620
"5,6,10,13,35,136,4,2","5,11,6,7,31,111,440,4,2",4315
"11,9,832,49,4,2","10,14,624,73,4,2",4782
"5,6,10,2238,4,2","5,11,2290,7,91,793,4,2",4317
"5,6,21,1640,4,2","5,32,358,17,305,4,2",3667
"8,7,35,4,2","8,15,391,4,2",465
"5,6,47,5,6,10,603,4,2","5,127,9,11,7,108,738,4,2",8719
"5,6,466,15,810,4,2","710,48,862,4,2",4853
"11,9,1318,30,2369,4,2","10,1097,9,147,4,2",6396
"5,6,10,34,823,4,2","5,11,6,7,113,9,22,143,4,2",2461
"8,7,18,195,4,2","8,15,26,1060,4,2",2816
"8,7,18,274,4,2","8,15,56,1424,4,2",7830
"8,7,13,1196,35,874,4,2","8,15,19,1391,2589,4,2",8174
"5,6,297,23,13,276,583,4,2","5,1019,1429,275,2573,2574,4,2",7966
"5,6,21,12,351,8,13,319,4,2","12,205,141,32,387,4,2",8355
"5,6,988,329,1376,4,2","5,11,6,7,125,16,196,36,1768,4,2",6003
"5,6,13,132,16,32,213,4,2","5,6,19,210,9,130,1773,4,2",9137
"5,6,10,152,117,31,4,2","5,11,1705,7,54,4,2",7042
"5,6,10,49,4,2","5,11,6,7,105,4,2",1329
"19,7,280,4,2","40,29,3521,4,2",3779
"17,9,65,137,12,978,81,4,2","23,2659,57,9,93,64,1608,4,2",10858
"5,6,37,14,688,38,233,4,2","5,6,284,18,13,2633,385,90,170,175,4,2",9583
"5,6,111,60,4,2","5,6,189,177,4,2",1866
"8,7,10,321,4,2","12,63,7,371,4,2",1661
"8,7,366,4,2","8,15,3365,4,2",2866
"5,6,183,13,732,29,15,1109,4,2","5,365,36,379,16,22,1293,4,2",10765
"8,7,237,22,7,10,8,43,2","8,15,514,25,77,7,50,2",10127
"8,7,1381,46,444,4,2","12,20,30,441,18,638,4,2",6323
"17,9,13,337,199,4,2","27,31,159,852,4,2",5681
"5,6,34,52,693,13,35,579,4,2","5,6,75,18,62,1451,31,111,143,4,2",9687
"8,7,18,469,4,2","8,15,26,2413,4,2",5873
"19,7,155,13,1363,29,15,997,4,2","28,24,231,25,34,562,31,1755,4,2",11204
"8,7,624,673,20,24,1790,4,2","8,32,1783,48,1088,61,22,4679,4,2",10432
"8,7,1891,36,786,4,2","12,4535,9,94,1163,4,2",9790
"5,6,806,4,2","5,845,9,146,45,2",376
"8,7,40,606,4,2","12,20,44,2148,4,2",2250
"8,7,154,15,752,4,2","8,15,3623,567,4,2",4615
"11,9,13,1016,69,914,4,2","10,14,604,87,1012,4,2",7333
"8,7,18,189,4,2","8,15,26,445,4,2",5346
"14,7,21,12,54,105,124,4,2","13,132,66,108,17,142,4,2",8998
"19,7,27,31,4,2","40,29,80,99,4,2",2543
"5,6,10,36,523,125,4,2","5,11,6,30,76,726,4,2",8872
"17,9,179,30,2534,4,2","23,14,532,9,4265,4,2",8459
"14,7,88,151,4,2","13,21,881,273,4,2",1596
"8,7,454,86,2","12,1583,45,2",1653
"19,7,927,76,1710,69,2994,4,2","34,29,5069,89,24,2367,87,22,5070,4,2",11765
"5,6,15,998,156,4,2","5,6,24,30,126,156,4,2",6158
"5,6,1708,8,13,1221,1171,76,3053,4,2","5,5160,19,998,2899,89,24,2866,5161,4,2",11996
"5,6,26,22,91,5,73,10,75,8,4,2","5,6,47,129,5,11,173,7,350,4,2",10026
"19,7,27,175,4,2","34,29,59,615,4,2",3147
"5,6,21,12,392,194,1303,4,2","5,35,587,46,1655,4,2",8353
"14,7,539,12,1931,128,3049,577,4,2","13,5154,9,1122,164,1289,9,2246,16,570,4,2",11965
"5,6,21,12,13,1020,145,294,4,2","5,35,134,16,19,1155,22,268,301,4,2",10490
"19,7,61,23,8,4,2","40,8,643,4,2",6714
"8,7,40,606,4,2","8,15,44,3283,4,2",2249
"8,7,663,4,2","12,20,880,611,4,2",4082
"17,9,10,71,110,91,696,327,4,2","23,14,206,442,153,129,74,364,4,2",12033
"11,9,40,555,4,2","10,14,44,1029,4,2",882
"5,6,93,16,8,743,4,2","5,6,163,9,8,25,48,618,4,2",5628
"5,6,48,26,4,2","5,6,95,47,45,2",644
"11,9,326,69,2823,267,769,4,2","10,14,547,87,545,835,4,2",10954
"19,7,480,20,1341,1210,4,2","40,92,29,1624,61,22,491,90,24,1723,4,2",11056
"5,6,10,36,220,4,2","5,11,6,7,76,230,4,2",4979
"8,7,85,18,161,4,1444,41,88,4,2","12,52,4832,26,68,4,4833,4,2",11066
"5,6,37,5,1345,8,4,2","5,6,105,9,157,3683,4,2",4875
"11,9,36,340,4,2","10,14,76,295,4,2",888
"8,7,40,103,12,1794,4,2","12,20,44,126,28,52,923,4,2",7816
"8,7,48,919,4,2","12,20,95,1635,45,2",2214
"5,6,10,126,20,36,595,4,2","5,11,6,7,506,89,94,651,4,2",10803
"8,7,96,16,264,415,8,7,164,4,2","8,15,86,444,458,8,15,17,147,4,2",11076
"17,9,18,93,16,67,436,4,2","23,14,26,271,9,112,128,4,2",10636
"11,9,10,31,45,4,2","10,42,7,99,17,33,231,4,2",2907
"14,7,388,13,35,2000,32,638,4,2","22,5050,5051,111,130,1061,4,2",11704
"5,6,31,12,75,8,4,2","5,6,54,28,8,247,4,2",4900
"5,6,18,126,20,588,1983,4,2","5,6,26,332,89,36,2846,4,2",11282
"5,6,10,306,24,98,4,2","5,11,35,7,339,41,117,4,2",6599
"17,9,2874,30,13,658,2875,4,2","23,14,4877,214,363,1684,4,2",11194
"5,6,34,52,781,54,49,12,75,4,2","5,6,75,18,62,1900,73,1143,4,2",11038
"5,6,10,57,725,4,2","5,11,6,7,19,755,4,2",3049
"5,6,28,551,28,8,7,4,2","5,6,74,1218,18,8,4,2",7452
"11,9,776,55,16,365,4,2","10,901,9,564,9,426,4,2",7372
"14,7,27,21,77,4,2","13,132,59,120,13,4,2",5159
"5,6,112,110,46,8,4,2","5,6,30,340,18,8,4,2",8695
"5,6,79,68,23,15,1426,4,2","5,32,761,71,1129,4,4,4,2",9938
"5,6,26,22,5,102,10,150,8,4,2","5,6,72,25,5,11,8,69,7,982,4,2",8905
"8,7,1001,33,4,2","12,32,1140,167,16,631,4,2",6329
"5,6,10,300,29,27,4,2","5,11,6,7,46,58,548,4,2",7047
"14,7,127,20,15,2946,16,1418,4,2","13,582,28,22,1838,4,2",11577
"5,6,200,46,8,4,2","5,6,30,2346,18,55,4,2",5018
"8,7,134,12,72,4,2","152,225,483,134,4,2",3343
"5,6,106,30,13,319,16,810,4,2","5,6,151,53,9,1470,862,4,2",9575
"5,6,115,42,232,4,2","5,32,78,46,375,28,40,4,2",6174
"5,6,21,12,790,52,2563,4,2","5,35,832,62,943,4,2",8841
"11,9,324,42,15,593,16,15,626,4,2","10,1473,28,48,1920,9,806,4,2",11926
"19,7,88,12,66,35,4,2","34,562,36,422,7,3810,4,2",5734
"5,6,56,10,34,4,2","5,96,6,287,7,75,4,2",3032
"8,7,15,246,110,199,20,15,800,295,4,2","8,15,22,159,22,30,153,46,180,4,2",12097
"8,7,109,31,22,7,10,8,43,2","12,20,171,54,25,77,7,50,2",8557
"17,9,15,87,74,1392,4,2","27,22,2478,46,919,4,2",6686
"14,7,79,2283,4,2","13,13,3725,4,2",5175
"11,9,403,4,2","10,14,672,4,2",1271
"14,7,10,229,4,2","13,11,2125,7,4,2",3874
"8,7,13,35,240,4,2","152,19,83,264,45,2",3906
"5,6,627,16,148,24,254,1043,4,2","5,6,456,9,270,91,757,1190,4,2",11416
"11,9,35,29,425,4,2","27,19,83,1328,4,2",5386
"5,6,21,12,450,181,23,42,13,294,4,2","5,35,131,401,840,16,98,336,31,268,4,2",11656
"5,6,168,4,2","5,6,219,4,2",288
"5,6,200,46,8,4,2","5,6,30,364,18,8,4,2",5013
"11,9,174,42,67,4,2","10,14,2321,3661,790,4,2",4780
"5,6,517,4,2","5,6,3067,4,2",1009
"8,7,729,4,2","12,20,747,4,2",1237
"5,6,1063,140,63,4,2","37,857,137,4,2",6483
"17,9,97,23,8,29,77,4,2","23,648,120,13,4,2",9346
"8,7,21,12,54,13,118,4,2","12,205,108,144,4,2",8544
"5,6,252,8,39,112,794,4,2","5,52,586,66,31,212,4,2",9578
"11,9,21,12,1179,32,4,2","10,110,24,1408,4,2",7375
"5,6,21,12,217,8,4,2","5,35,52,3783,4,2",5537
"5,6,562,38,41,4,2","5,289,626,4,2",3653
"8,7,20,410,293,23,41,4,2","8,17,15,17,185,619,4,2",10909
"5,6,21,12,54,13,87,4,2","5,35,108,396,4,2",7529
"5,6,21,12,398,8,13,195,369,4,2","5,35,52,1390,19,83,2759,4,2",10995
"14,7,165,106,4,2","13,21,48,763,162,4,2",3842
"17,9,13,366,375,4,2","27,31,159,1395,4,2",6654
"19,7,58,716,4,2","40,29,60,2300,4,2",4476
"5,6,1235,4,2","5,6,2919,4,2",102
"11,9,782,20,196,1115,2005,4,2","10,14,1930,16,327,36,2875,9,5080,4,2",11795
"11,9,112,46,304,12,54,105,4,2","10,14,30,18,452,84,720,17,142,4,2",10203
"8,7,18,255,4,2","8,15,56,2450,4,2",6372
"5,6,37,8,629,153,4,2","5,32,104,18,8,291,3858,4,2",6051
"5,6,66,2053,4,2","5,11,6,7,19,3009,4,2",596
"5,6,50,16,97,20,757,4,2","5,6,97,9,64,22,1874,4,2",8921
"14,7,31,90,4,2","13,21,54,313,4,2",2605
"11,9,174,42,964,4,2","10,14,218,9,1334,4,2",6876
"5,6,61,113,12,472,82,8,447,4,2","37,637,178,9,344,368,4,2",11945
"17,9,57,1645,4,2","27,31,1687,4,2",3768
"5,6,10,13,1153,661,4,2","5,11,6,7,31,2394,4,2",5564
"8,7,15,71,39,70,1029,33,4,2","12,20,22,145,16,32,382,4,2",11489
"5,6,480,12,67,4,2","5,6,1213,53,23,4,2",4215
"8,7,288,31,4,2","12,20,24,934,4,2",5239
"19,7,152,23,33,4,2","40,915,28,39,4,2",5710
"19,7,27,401,4,2","34,29,59,748,4,2",2550
"5,6,37,25,501,8,49,4,2","5,6,105,18,65,52,589,73,4,2",9197
"11,9,341,12,72,12,1110,4,2","10,14,547,969,17,1887,4,2",9480
"8,7,937,4,2","116,361,52,3560,4,2",4013
"8,7,18,110,4,2","8,15,26,153,4,2",5864
"14,7,15,109,1113,4,2","13,21,48,1742,1302,4,2",5736
"5,6,21,12,351,32,442,4,2","259,677,110,32,387,4,2",8842
"8,7,189,4,2","8,15,693,4,2",2237
"5,6,482,22,40,4,2","5,6,324,1968,4,2",2484
"17,9,67,63,1145,124,4,2","23,14,9,171,2508,4,2",7685
"17,9,97,23,8,29,77,4,2","23,8,342,120,23,4,2",9348
"5,6,18,37,12,83,8,4,2","5,6,26,73,9,8,103,4,2",7426
"8,7,24,96,16,1651,4,2","152,41,312,9,1379,4,2",5806
"19,7,27,959,4,2","34,29,59,688,4,2",3158
"8,7,1868,847,69,2843,86,2","12,4837,36,4838,87,36,4839,45,2",11072
"8,7,18,201,4,2","8,15,56,535,4,2",3322
"5,6,143,42,359,13,109,2959,4,2","5,807,16,587,19,171,5027,4,2",11644
"8,7,39,16,232,22,7,10,8,43,2","12,17,78,185,25,77,7,50,2",9821
"5,6,137,12,687,309,23,2839,4,2","489,9,1850,9,22,1228,28,24,4829,4,2",11043
"5,6,40,204,12,2870,15,2871,2872,4,2","5,6,44,236,28,4874,4875,46,1426,4,2",11188
"8,7,18,274,4,2","12,20,26,1423,4,2",7837
"5,6,10,36,407,4,2","5,11,6,7,76,1335,4,2",4224
"11,9,85,13,1600,114,4,2","10,85,19,1247,705,4,2",6397
"5,6,21,12,2611,30,8,4,2","5,35,16,4425,53,55,4,2",9209
"5,6,56,115,42,24,568,4,2","5,6,101,1566,89,41,557,4,2",10271
"8,7,38,15,131,1004,4,2","12,20,90,24,252,519,4,2",7311
"11,9,164,29,51,436,4,2","10,14,17,147,168,112,128,4,2",6914
"8,7,424,4,2","12,20,17,38,9,339,4,2",1244
"5,6,1985,8,12,166,1489,4,2","5,8,4923,9,165,1371,4,2",11319
"5,6,18,120,4,2","37,31,146,9,1281,4,2",1902
"8,7,200,46,5,331,244,4,2","12,20,30,413,18,5,11,1831,179,190,4,2",9825
"8,7,21,12,269,4,2","12,205,220,4,2",4571
"19,7,152,23,144,4,2","34,915,13,522,4,2",5711
"5,6,65,411,2443,4,2","5,6,57,517,4086,4,2",7446
"17,9,164,29,8,4,2","23,14,17,147,168,55,4,2",3126
"5,6,20,138,153,24,474,4,2","5,11,480,7,640,64,4,2",6538
"11,9,1465,23,1466,361,15,702,4,2","10,42,1462,28,1462,341,33,979,4,2",11374
"14,7,10,47,16,464,4,2","13,910,7,70,9,22,265,4,2",7721
"19,7,15,107,169,4,2","34,240,24,135,200,4,2",5703
"11,9,18,1316,4,2","10,14,56,2226,4,2",3555
"5,6,10,49,42,41,4,2","5,96,6,7,201,4,2",6109
"14,7,1557,4,2","13,115,36,1025,4,2",2630
"5,6,391,29,271,4,2","5,6,577,71,276,4,2",6157
"19,7,20,15,107,434,4,2","34,29,61,22,135,306,4,2",8102
"8,7,515,4,2","12,20,1079,4,2",3305
"5,6,701,20,24,109,706,4,2","5,2338,91,368,830,4,2",8755
"8,7,10,935,4,2","12,11,3895,7,4,2",6335
"14,7,235,4,2","13,115,204,4,2",1538
"17,9,1465,201,1466,395,4,2","23,42,1462,209,25,1462,741,4,2",9341
"8,7,15,753,4,2","12,20,22,694,4,2",4643
"11,9,57,63,62,16,180,4,2","27,19,1261,106,16,39,4,2",8240
"5,6,61,113,12,214,8,124,4,2","5,32,104,9,52,279,4,2",11637
"8,7,18,850,4,2","8,15,26,1358,4,2",4679
"5,6,40,248,12,1794,67,4,2","5,6,44,373,28,4123,4,2",7662
"8,7,10,211,22,7,8,43,2","8,43,7,1675,25,49,50,2",7807
"5,6,68,86,2","5,6,226,45,2",110
"14,7,10,252,88,4,2","13,11,1711,7,1712,4,2",4525
"11,9,1607,952,4,2","27,19,899,229,900,4,2",2886
"8,7,736,4,2","12,3278,4,2",2232
"11,9,68,12,72,4,2","10,14,139,16,165,4,2",2322
"5,6,146,8,135,4,2","5,52,924,166,4,2",7020
"8,7,24,548,4,2","12,20,41,2133,4,2",2094
"5,6,10,49,31,4,2","5,11,6,7,73,54,4,2",3706
"5,6,10,34,99,11,969,41,4,2","5,11,6,7,75,84,800,628,4,2",7597
"8,7,168,154,10,79,20,51,138,86,2","11,5058,7,16,93,4,2",11715
"11,9,79,112,69,112,554,30,169,4,2","10,1049,9,30,17,30,1994,53,1904,4,2",11933
"14,7,1133,181,4,2","13,21,16,22,775,46,476,4,2",4519
"5,6,10,34,42,41,4,2","5,96,6,7,113,4,2",5610
"5,6,377,30,108,374,4,2","5,6,580,9,194,337,4,2",9186
"19,7,297,4,2","34,29,17,38,9,220,4,2",1076
"8,7,58,961,4,2","8,15,60,1044,4,2",7316
"8,7,247,4,2","8,15,592,4,2",476
"8,7,742,4,2","8,15,2261,4,2",3975
"8,7,559,4,2","12,20,1631,4,2",2132
"5,6,27,90,20,13,891,896,4,2","5,6,58,118,61,33,668,479,4,2",10962
"5,6,10,77,38,537,4,2","5,11,6,7,16,22,140,24,383,4,2",6574
"5,6,20,66,557,4,2","5,11,6,7,1051,4,2",1812
"5,6,95,251,12,8,4,2","88,69,138,9,4093,4,2",7486
"5,6,16,15,595,25,17,9,53,4,2","4912,39,25,23,51,143,4,2",11277
"8,7,18,494,4,2","8,15,26,1360,4,2",4690
"5,6,47,16,155,172,4,2","37,70,178,36,343,4,2",9139
"8,7,13,35,136,4,2","8,15,83,280,4,2",3934
"5,6,230,30,258,503,4,2","5,6,541,9,277,1484,4,2",10816
"5,6,1532,4,2","5,6,3058,4,2",926
"14,7,55,16,681,4,2","13,21,16,215,9,708,4,2",4537
"17,9,85,67,333,45,4,2","23,14,260,17,38,9,64,154,351,4,2",9317
"5,6,1053,4,2","5,6,2948,4,2",296
"5,6,198,95,4,2","37,195,138,4,2",2374
"8,7,18,573,4,2","8,15,26,675,4,2",4092
"11,9,13,395,404,4,2","27,19,439,1106,4,2",5363
"19,7,249,142,69,1974,1975,4,2","34,4966,24,183,87,24,4967,4,2",11469
"17,9,1181,12,166,15,758,4,2","23,14,2509,16,721,4960,4,2",11454
"14,7,1587,4,2","13,21,36,3250,4,2",2083
"8,7,10,28,103,28,8,100,12,54,4,2","8,43,30,74,126,1927,4,2",11353
"14,7,64,1711,4,2","13,21,66,3738,4,2",5218
"8,7,18,385,4,2","12,20,26,2185,4,2",2821
"5,6,2966,13,948,12,32,896,4,2","5,6,2799,109,1649,16,33,668,4,2",11648
"5,6,13,177,120,4,2","37,19,98,146,4,2",2365
"5,6,119,308,46,8,4,2","5,6,68,30,126,18,8,4,2",7559
"5,6,15,39,70,884,54,2926,8,4,2","27,39,67,1911,52,4955,4,2",11446
"5,6,300,16,51,1041,4,2","5,6,328,9,81,992,4,2",9901
"8,7,1680,33,4,2","8,3633,4,2",4630
"5,6,21,117,12,15,491,4,2","5,879,71,449,4,2",8822
"5,6,100,12,227,88,105,29,281,4,2","5,6,216,16,1917,620,24,198,4,2",11281
"8,7,15,71,39,5,418,4,2","12,20,22,145,17,67,37,228,4,2",8590
"5,6,49,12,83,8,20,39,710,4,2","73,9,52,103,17,19,118,737,45,2",10516
"14,7,1253,4,2","13,13,17,474,4,2",1547
"5,6,840,25,1132,4,2","5,78,2239,9,130,1686,4,2",3742
"11,9,42,12,269,4,2","10,14,16,3468,9,22,265,4,2",3534
"14,7,297,4,2","13,21,17,38,9,220,4,2",427
"5,6,39,16,36,236,4,2","5,6,957,9,344,1064,4,2",7086
"8,7,13,18,255,199,4,2","8,15,31,159,26,1777,4,2",9801
"5,6,21,12,44,12,273,8,53,117,4,2","5,35,308,52,1137,9,913,4,2",11653
"5,6,26,5,217,8,4,2","5,6,47,9,8,82,1734,4,2",5042
"19,7,20,15,745,4,2","34,29,61,22,912,4,2",5715
"8,7,306,149,16,128,98,4,2","12,1105,164,117,16,59,48,102,4,2",10161
"5,6,452,20,13,1811,1812,4,2","5,6,1506,61,19,2579,4,2",8054
"5,6,143,42,233,882,4,2","5,6,17,38,9,907,16,454,175,4,2",10614
"8,7,40,606,4,2","12,20,44,1601,4,2",2251
"11,9,1256,30,51,109,114,4,2","10,14,4481,89,81,171,121,4,2",9534
"8,7,13,326,567,4,2","12,20,1107,2446,4,2",6314
"14,7,196,4,2","13,21,17,38,9,327,4,2",1125
"8,7,298,4,2","12,20,499,4,2",477
"5,6,10,1643,25,4,2","5,11,3694,7,133,4,2",4935
"5,6,82,657,4,2","5,241,9,671,4,2",1378
"8,7,162,4,2","12,20,107,4,2",444
"8,7,15,87,4,2","27,8,24,188,4,2",4062
"5,6,198,338,4,2","5,622,195,4,2",2985
"14,7,929,4,2","13,21,1303,9,363,4,2",2642
"8,7,15,71,39,70,1029,33,4,2","8,15,24,118,16,32,382,4,2",11490
"11,9,13,1515,4,2","27,19,340,467,4,2",265
"8,7,18,113,4,2","8,15,26,2313,4,2",4668
"5,6,34,5,44,546,25,212,875,529,4,2","5,6,150,178,195,628,33,312,170,320,4,2",11946
"5,6,111,34,52,1032,38,476,1497,4,2","5,6,161,113,18,62,1176,90,2870,2871,4,2",11668
"17,9,51,62,4,2","23,14,81,151,4,2",3124
"17,9,1092,30,1246,4,2","23,14,2077,9,1977,4,2",7701
"8,7,986,4,2","8,15,19,1367,4,2",5301
"5,6,18,479,31,4,2","5,6,26,118,54,4,2",5063
"5,6,1551,4,2","116,361,679,90,39,4,2",1363
"5,6,543,88,12,392,13,109,188,4,2","1863,28,587,31,299,193,4,2",9638
"14,7,10,18,120,94,4,2","13,910,7,66,26,146,4,2",7722
"8,7,18,462,25,8,44,108,106,4,2","8,158,141,9,212,178,9,1933,162,4,2",12085
"5,6,1553,4,2","5,6,17,38,9,2067,4,2",1399
"5,6,146,145,294,4,2","5,354,22,268,301,4,2",5982
"19,7,957,4,2","34,29,1316,4,2",3165
"5,6,37,12,54,15,39,70,713,8,4,2","5,32,104,119,249,67,52,1493,4,2",11132
"17,9,119,2542,46,81,4,2","23,14,68,30,148,18,93,4,2",8480
"5,6,21,12,1131,153,4,2","5,35,3935,4,2",6533
"19,7,10,192,4,2","34,11,29,7,167,4,2",1964
"8,7,40,1025,42,224,4,2","12,20,44,2863,9,58,4,2",11492
"8,7,178,45,4,2","12,20,223,17,181,4,2",2211
