source,target,uid
"17,18,4,15,27,15,17,22,4,4,16,14,27,19,12,6,17,29,23,12,9,7,11,12,29,14,7,13,12,10,15,17,5,9,12,28,4,22,2","22,4,28,12,9,5,17,15,10,12,13,7,14,29,12,11,7,9,12,23,29,17,6,12,19,27,14,16,4,4,22,17,15,27,15,4,18,17,2",19541
"6,25,28,16,26,16,24,18,26,6,6,9,15,13,2","13,15,9,6,6,26,18,24,16,26,16,28,25,6,2",19542
"6,13,19,22,26,16,26,11,16,9,18,18,21,9,17,2","17,9,21,18,18,9,16,11,26,16,26,22,19,13,6,2",19543
"27,8,11,28,25,10,28,17,15,17,26,13,11,7,14,15,16,28,8,17,26,7,13,25,4,26,11,18,20,11,29,9,29,14,13,15,28,22,11,27,13,17,8,16,2","16,8,17,13,27,11,22,28,15,13,14,29,9,29,11,20,18,11,26,4,25,13,7,26,17,8,28,16,15,14,7,11,13,26,17,15,17,28,10,25,28,11,8,27,2",19544
"26,6,23,11,21,18,27,16,23,17,13,25,29,8,23,9,11,21,10,15,21,23,17,25,7,2","7,25,17,23,21,15,10,21,11,9,23,8,29,25,13,17,23,16,27,18,21,11,23,6,26,2",19545
"8,16,24,27,28,5,20,6,8,5,12,25,27,4,18,12,4,18,6,25,20,16,9,18,19,10,29,24,23,11,22,24,22,12,21,2","21,12,22,24,22,11,23,24,29,10,19,18,9,16,20,25,6,18,4,12,18,4,27,25,12,5,8,6,20,5,28,27,24,16,8,2",19546
"8,14,19,5,16,20,20,7,27,10,17,7,12,7,25,22,23,7,5,10,19,18,9,24,15,11,14,17,16,15,17,20,18,2","18,20,17,15,16,17,14,11,15,24,9,18,19,10,5,7,23,22,25,7,12,7,17,10,27,7,20,20,16,5,19,14,8,2",19547
"22,6,6,21,29,4,10,27,9,4,16,28,28,14,8,16,2","16,8,14,28,28,16,4,9,27,10,4,29,21,6,6,22,2",19548
"17,7,7,29,26,11,14,27,29,23,4,29,23,22,17,29,4,18,20,14,21,21,24,25,10,22,11,27,29,21,29,17,22,6,19,9,6,12,2","12,6,9,19,6,22,17,29,21,29,27,11,22,10,25,24,21,21,14,20,18,4,29,17,22,23,29,4,23,29,27,14,11,26,29,7,7,17,2",19549
"15,9,17,15,15,15,9,24,8,21,8,26,13,27,15,9,6,8,22,12,13,26,26,14,19,27,29,24,19,27,22,27,12,28,25,23,17,29,2","29,17,23,25,28,12,27,22,27,19,24,29,27,19,14,26,26,13,12,22,8,6,9,15,27,13,26,8,21,8,24,9,15,15,15,17,9,15,2",19550
"14,16,27,11,16,19,28,28,19,4,16,23,21,8,22,17,28,8,27,26,13,18,18,19,5,20,2","20,5,19,18,18,13,26,27,8,28,17,22,8,21,23,16,4,19,28,28,19,16,11,27,16,14,2",19551
"18,13,29,15,8,26,4,24,20,10,11,2","11,10,20,24,4,26,8,15,29,13,18,2",19552
"11,16,29,8,26,4,19,22,2","22,19,4,26,8,29,16,11,2",19553
"18,19,13,18,22,9,22,23,12,15,11,27,7,27,19,23,17,22,28,24,17,4,18,17,21,13,28,16,4,2","4,16,28,13,21,17,18,4,17,24,28,22,17,23,19,27,7,27,11,15,12,23,22,9,22,18,13,19,18,2",19554
"9,26,6,15,21,18,6,5,18,5,12,9,23,22,5,27,17,29,28,8,29,13,9,10,21,20,24,23,6,8,12,26,8,27,4,13,2","13,4,27,8,26,12,8,6,23,24,20,21,10,9,13,29,8,28,29,17,27,5,22,23,9,12,5,18,5,6,18,21,15,6,26,9,2",19555
"19,24,21,8,24,4,6,4,28,11,11,20,24,21,10,16,17,25,17,21,24,5,28,9,28,25,21,17,19,18,4,12,22,7,25,25,6,29,15,18,10,4,11,10,25,2","25,10,11,4,10,18,15,29,6,25,25,7,22,12,4,18,19,17,21,25,28,9,28,5,24,21,17,25,17,16,10,21,24,20,11,11,28,4,6,4,24,8,21,24,19,2",19558
"11,16,19,20,29,17,29,29,7,25,5,22,4,18,17,18,14,18,4,18,11,18,10,13,4,18,10,12,14,9,25,6,6,17,14,19,16,19,10,11,24,19,2","19,24,11,10,19,16,19,14,17,6,6,25,9,14,12,10,18,4,13,10,18,11,18,4,18,14,18,17,18,4,22,5,25,7,29,29,17,29,20,19,16,11,2",19562
"15,11,12,15,11,6,10,20,9,6,8,28,13,24,13,19,4,15,19,29,2","29,19,15,4,19,13,24,13,28,8,6,9,20,10,6,11,15,12,11,15,2",19563
"17,20,18,23,14,4,25,24,21,28,10,4,14,14,14,28,25,15,7,16,27,19,23,15,21,20,12,20,10,9,25,13,10,7,2","7,10,13,25,9,10,20,12,20,21,15,23,19,27,16,7,15,25,28,14,14,14,4,10,28,21,24,25,4,14,23,18,20,17,2",19565
"18,29,23,24,18,8,14,21,29,10,7,6,29,25,23,22,16,28,22,13,9,10,29,7,28,28,18,6,8,14,24,28,28,2","28,28,24,14,8,6,18,28,28,7,29,10,9,13,22,28,16,22,23,25,29,6,7,10,29,21,14,8,18,24,23,29,18,2",19566
"29,21,7,19,8,16,20,8,22,18,17,13,19,24,13,21,15,5,22,5,5,9,8,4,15,29,20,7,17,6,8,10,8,28,24,24,16,15,10,4,9,9,27,7,2","7,27,9,9,4,10,15,16,24,24,28,8,10,8,6,17,7,20,29,15,4,8,9,5,5,22,5,15,21,13,24,19,13,17,18,22,8,20,16,8,19,7,21,29,2",19567
"6,11,12,23,14,28,17,27,5,18,8,17,26,8,14,28,13,10,16,5,17,24,4,24,11,7,5,8,18,25,6,21,27,17,29,29,29,17,17,11,2","11,17,17,29,29,29,17,27,21,6,25,18,8,5,7,11,24,4,24,17,5,16,10,13,28,14,8,26,17,8,18,5,27,17,28,14,23,12,11,6,2",19568
"4,23,13,24,5,14,25,6,27,14,6,13,13,2","13,13,6,14,27,6,25,14,5,24,13,23,4,2",19569
"25,10,25,20,20,20,2","20,20,20,25,10,25,2",19570
"7,9,8,17,2","17,8,9,7,2",19571
"19,29,18,25,19,25,26,14,10,27,11,24,19,25,16,20,5,16,6,25,19,11,26,29,23,27,26,28,5,18,5,11,4,24,20,27,2","27,20,24,4,11,5,18,5,28,26,27,23,29,26,11,19,25,6,16,5,20,16,25,19,24,11,27,10,14,26,25,19,25,18,29,19,2",19572
"6,19,25,11,19,23,10,10,25,21,5,20,11,20,5,13,29,29,4,19,10,9,24,17,25,2","25,17,24,9,10,19,4,29,29,13,5,20,11,20,5,21,25,10,10,23,19,11,25,19,6,2",19573
"8,21,23,2","23,21,8,2",19574
"22,28,10,2","10,28,22,2",19575
"26,12,4,26,10,26,8,21,7,25,8,10,24,11,10,17,8,7,17,11,5,4,6,25,5,12,11,29,18,17,26,10,21,28,13,14,21,25,22,2","22,25,21,14,13,28,21,10,26,17,18,29,11,12,5,25,6,4,5,11,17,7,8,17,10,11,24,10,8,25,7,21,8,26,10,26,4,12,26,2",19576
"28,12,28,11,29,24,10,27,19,16,8,21,28,17,4,18,14,24,7,13,14,23,26,29,9,12,19,22,11,18,13,20,22,24,2","24,22,20,13,18,11,22,19,12,9,29,26,23,14,13,7,24,14,18,4,17,28,21,8,16,19,27,10,24,29,11,28,12,28,2",19577
"5,24,7,13,11,7,26,28,7,8,28,8,20,15,17,15,23,2","23,15,17,15,20,8,28,8,7,28,26,7,11,13,7,24,5,2",19578
"8,10,13,20,19,12,17,12,4,17,21,13,7,29,10,11,14,7,14,25,4,16,15,14,27,6,19,28,21,5,8,29,6,13,15,23,25,9,26,11,20,14,14,2","14,14,20,11,26,9,25,23,15,13,6,29,8,5,21,28,19,6,27,14,15,16,4,25,14,7,14,11,10,29,7,13,21,17,4,12,17,12,19,20,13,10,8,2",19579
"19,27,9,20,23,4,8,25,14,4,7,22,17,12,11,21,25,26,19,28,2","28,19,26,25,21,11,12,17,22,7,4,14,25,8,4,23,20,9,27,19,2",19580
"16,8,18,25,26,21,29,12,22,27,2","27,22,12,29,21,26,25,18,8,16,2",19581
"20,24,6,6,26,4,14,24,5,21,26,10,2","10,26,21,5,24,14,4,26,6,6,24,20,2",19582
"5,22,22,14,15,15,2","15,15,14,22,22,5,2",19583
"8,20,5,24,29,16,15,26,24,6,22,6,13,2","13,6,22,6,24,26,15,16,29,24,5,20,8,2",19584
"12,14,17,4,24,29,6,2","6,29,24,4,17,14,12,2",19585
"8,29,23,9,16,15,24,13,17,18,28,18,15,27,26,23,22,4,15,11,5,20,26,24,26,18,20,16,23,9,14,8,26,11,24,21,23,13,11,2","11,13,23,21,24,11,26,8,14,9,23,16,20,18,26,24,26,20,5,11,15,4,22,23,26,27,15,18,28,18,17,13,24,15,16,9,23,29,8,2",19586
"17,17,21,8,14,28,6,16,4,7,11,14,17,23,20,20,11,24,25,8,12,11,18,7,23,29,7,27,14,9,7,7,29,22,13,26,18,29,16,15,7,15,2","15,7,15,16,29,18,26,13,22,29,7,7,9,14,27,7,29,23,7,18,11,12,8,25,24,11,20,20,23,17,14,11,7,4,16,6,28,14,8,21,17,17,2",19588
"15,12,19,24,9,25,21,27,20,19,13,5,15,17,26,26,15,28,20,22,27,6,10,4,2","4,10,6,27,22,20,28,15,26,26,17,15,5,13,19,20,27,21,25,9,24,19,12,15,2",19589
"22,22,26,21,8,22,7,9,21,25,19,21,2","21,19,25,21,9,7,22,8,21,26,22,22,2",19590
"21,22,18,15,7,28,19,25,18,15,18,17,10,24,27,24,14,22,29,10,19,11,2","11,19,10,29,22,14,24,27,24,10,17,18,15,18,25,19,28,7,15,18,22,21,2",19591
"7,29,17,29,17,17,27,2","27,17,17,29,17,29,7,2",19593
"26,23,12,26,14,29,22,9,22,27,18,22,5,5,7,6,11,25,29,14,10,19,29,14,27,8,22,7,17,6,12,24,25,27,7,6,11,27,16,15,4,17,26,8,18,12,6,27,27,20,2","20,27,27,6,12,18,8,26,17,4,15,16,27,11,6,7,27,25,24,12,6,17,7,22,8,27,14,29,19,10,14,29,25,11,6,7,5,5,22,18,27,22,9,22,29,14,26,12,23,26,2",19595
"8,6,29,29,26,26,16,19,22,8,21,21,28,14,14,2","14,14,28,21,21,8,22,19,16,26,26,29,29,6,8,2",19596
"17,18,24,8,4,12,4,19,14,29,4,9,24,17,15,24,6,9,25,18,14,16,26,25,10,15,16,16,7,24,15,10,6,11,5,19,19,2","19,19,5,11,6,10,15,24,7,16,16,15,10,25,26,16,14,18,25,9,6,24,15,17,24,9,4,29,14,19,4,12,4,8,24,18,17,2",19597
"26,14,14,26,22,6,23,29,4,27,5,27,9,12,12,19,11,29,28,15,29,11,14,23,21,28,18,29,27,6,24,21,16,23,27,19,12,12,11,26,22,2","22,26,11,12,12,19,27,23,16,21,24,6,27,29,18,28,21,23,14,11,29,15,28,29,11,19,12,12,9,27,5,27,4,29,23,6,22,26,14,14,26,2",19598
"29,20,8,4,17,21,15,10,11,22,14,24,10,24,17,12,22,2","22,12,17,24,10,24,14,22,11,10,15,21,17,4,8,20,29,2",19599
"29,20,26,25,24,29,18,10,17,14,29,11,4,13,23,23,22,21,8,29,5,10,19,27,25,9,10,20,25,8,5,4,9,21,2","21,9,4,5,8,25,20,10,9,25,27,19,10,5,29,8,21,22,23,23,13,4,11,29,14,17,10,18,29,24,25,26,20,29,2",19600
"23,22,12,23,18,8,20,8,7,11,18,22,26,28,7,20,8,21,5,29,8,26,5,6,28,9,22,16,8,13,10,15,14,25,4,21,17,2","17,21,4,25,14,15,10,13,8,16,22,9,28,6,5,26,8,29,5,21,8,20,7,28,26,22,18,11,7,8,20,8,18,23,12,22,23,2",19601
"18,18,12,11,25,21,10,18,5,11,28,19,5,27,24,7,17,2","17,7,24,27,5,19,28,11,5,18,10,21,25,11,12,18,18,2",19603
"5,15,16,14,8,28,13,11,25,9,28,16,21,18,12,6,26,8,4,4,2","4,4,8,26,6,12,18,21,16,28,9,25,11,13,28,8,14,16,15,5,2",19604
"26,15,11,24,5,9,24,11,14,10,12,25,13,9,5,14,28,6,12,6,27,18,14,10,16,23,27,26,13,8,6,22,29,25,21,12,27,20,29,14,26,10,11,12,10,14,10,2","10,14,10,12,11,10,26,14,29,20,27,12,21,25,29,22,6,8,13,26,27,23,16,10,14,18,27,6,12,6,28,14,5,9,13,25,12,10,14,11,24,9,5,24,11,15,26,2",19605
"28,28,21,8,16,12,16,25,27,8,27,17,24,16,16,27,14,29,27,14,6,29,23,8,10,26,5,15,13,14,14,18,17,29,11,7,6,5,10,18,11,5,22,7,9,28,12,23,16,26,2","26,16,23,12,28,9,7,22,5,11,18,10,5,6,7,11,29,17,18,14,14,13,15,5,26,10,8,23,29,6,14,27,29,14,27,16,16,24,17,27,8,27,25,16,12,16,8,21,28,28,2",19606
"28,20,19,18,9,4,18,26,20,24,21,23,8,24,9,10,27,15,7,21,24,29,11,29,25,18,18,27,16,6,17,15,10,11,22,4,14,23,15,9,8,2","8,9,15,23,14,4,22,11,10,15,17,6,16,27,18,18,25,29,11,29,24,21,7,15,27,10,9,24,8,23,21,24,20,26,18,4,9,18,19,20,28,2",19607
"17,5,25,26,27,27,10,20,13,5,17,19,16,10,26,22,2","22,26,10,16,19,17,5,13,20,10,27,27,26,25,5,17,2",19608
"16,19,27,17,23,19,23,20,15,10,17,22,8,18,27,16,18,11,16,25,9,22,26,16,9,21,4,23,24,25,2","25,24,23,4,21,9,16,26,22,9,25,16,11,18,16,27,18,8,22,17,10,15,20,23,19,23,17,27,19,16,2",19609
"13,14,12,9,8,23,8,16,4,11,18,2","18,11,4,16,8,23,8,9,12,14,13,2",19610
"25,25,29,26,16,23,8,24,18,5,29,14,29,21,5,26,5,22,16,14,15,5,12,26,26,12,11,10,9,24,20,13,26,12,8,7,27,2","27,7,8,12,26,13,20,24,9,10,11,12,26,26,12,5,15,14,16,22,5,26,5,21,29,14,29,5,18,24,8,23,16,26,29,25,25,2",19611
"4,9,26,26,4,24,27,8,17,14,19,6,26,9,24,21,6,8,5,24,27,12,19,7,28,27,13,18,22,18,12,15,21,7,13,6,18,8,8,10,2","10,8,8,18,6,13,7,21,15,12,18,22,18,13,27,28,7,19,12,27,24,5,8,6,21,24,9,26,6,19,14,17,8,27,24,4,26,26,9,4,2",19612
"12,9,14,16,8,28,7,7,28,25,13,6,24,24,29,13,8,19,17,2","17,19,8,13,29,24,24,6,13,25,28,7,7,28,8,16,14,9,12,2",19613
"12,4,24,23,18,10,8,20,26,26,10,23,9,9,22,10,17,29,23,28,5,18,5,4,29,10,4,7,28,25,26,8,11,21,16,8,11,29,9,19,28,11,29,16,15,21,21,21,2","21,21,21,15,16,29,11,28,19,9,29,11,8,16,21,11,8,26,25,28,7,4,10,29,4,5,18,5,28,23,29,17,10,22,9,9,23,10,26,26,20,8,10,18,23,24,4,12,2",19614
"29,19,15,13,8,17,14,12,18,26,8,8,25,12,12,20,12,23,28,4,29,20,26,10,19,13,19,8,11,9,12,14,25,27,18,15,25,29,12,8,27,20,20,5,26,13,26,26,9,2","9,26,26,13,26,5,20,20,27,8,12,29,25,15,18,27,25,14,12,9,11,8,19,13,19,10,26,20,29,4,28,23,12,20,12,12,25,8,8,26,18,12,14,17,8,13,15,19,29,2",19615
"13,23,24,26,14,15,19,7,28,18,27,24,20,18,26,18,5,19,23,16,2","16,23,19,5,18,26,18,20,24,27,18,28,7,19,15,14,26,24,23,13,2",19616
"5,9,29,14,18,23,17,23,15,15,4,18,6,24,18,26,20,20,26,15,12,25,25,21,22,12,5,9,7,4,28,20,20,17,24,23,8,22,22,21,13,26,13,9,21,2","21,9,13,26,13,21,22,22,8,23,24,17,20,20,28,4,7,9,5,12,22,21,25,25,12,15,26,20,20,26,18,24,6,18,4,15,15,23,17,23,18,14,29,9,5,2",19618
"11,28,16,5,10,28,27,21,29,4,21,17,21,27,8,23,12,19,12,11,18,21,25,2","25,21,18,11,12,19,12,23,8,27,21,17,21,4,29,21,27,28,10,5,16,28,11,2",19619
"14,24,26,28,15,6,10,20,10,9,27,8,5,18,5,19,24,14,17,19,28,27,24,10,4,2","4,10,24,27,28,19,17,14,24,19,5,18,5,8,27,9,10,20,10,6,15,28,26,24,14,2",19620
"17,25,5,8,24,13,15,27,17,18,15,8,12,13,4,19,4,20,22,18,17,15,21,10,20,6,18,4,9,12,12,17,5,4,19,2","19,4,5,17,12,12,9,4,18,6,20,10,21,15,17,18,22,20,4,19,4,13,12,8,15,18,17,27,15,13,24,8,5,25,17,2",19621
"27,16,5,11,11,21,26,2","26,21,11,11,5,16,27,2",19622
"24,26,29,13,20,5,12,7,24,7,10,7,17,15,13,14,18,26,13,15,26,8,20,5,8,6,11,14,12,25,18,25,4,24,29,17,17,15,21,4,11,8,16,25,10,11,11,2","11,11,10,25,16,8,11,4,21,15,17,17,29,24,4,25,18,25,12,14,11,6,8,5,20,8,26,15,13,26,18,14,13,15,17,7,10,7,24,7,12,5,20,13,29,26,24,2",19623
"29,24,5,28,11,24,14,17,17,18,4,18,24,11,15,21,18,5,27,29,24,9,13,25,10,25,25,17,10,24,22,7,11,13,14,15,2","15,14,13,11,7,22,24,10,17,25,25,10,25,13,9,24,29,27,5,18,21,15,11,24,18,4,18,17,17,14,24,11,28,5,24,29,2",19624
"24,10,24,11,26,20,18,9,26,23,18,10,10,16,7,9,5,2","5,9,7,16,10,10,18,23,26,9,18,20,26,11,24,10,24,2",19625
"4,29,24,19,12,2","12,19,24,29,4,2",19626
"10,10,14,29,26,12,28,27,20,11,13,29,17,12,13,11,11,12,21,11,2","11,21,12,11,11,13,12,17,29,13,11,20,27,28,12,26,29,14,10,10,2",19627
"13,24,28,9,12,21,9,9,22,28,11,18,10,9,2","9,10,18,11,28,22,9,9,21,12,9,28,24,13,2",19630
"6,11,9,15,18,22,25,8,8,10,8,17,5,4,10,15,8,13,16,17,21,14,9,8,16,22,18,28,20,8,24,10,14,18,28,17,8,25,5,7,24,6,9,5,7,13,18,4,2","4,18,13,7,5,9,6,24,7,5,25,8,17,28,18,14,10,24,8,20,28,18,22,16,8,9,14,21,17,16,13,8,15,10,4,5,17,8,10,8,8,25,22,18,15,9,11,6,2",19631
"15,19,21,20,15,20,15,17,13,10,11,13,2","13,11,10,13,17,15,20,15,20,21,19,15,2",19632
"6,24,26,16,24,20,13,14,10,20,6,6,29,6,24,7,5,4,23,15,18,27,28,26,25,15,7,20,23,26,19,13,6,23,21,11,18,5,14,24,2","24,14,5,18,11,21,23,6,13,19,26,23,20,7,15,25,26,28,27,18,15,23,4,5,7,24,6,29,6,6,20,10,14,13,20,24,16,26,24,6,2",19633
"8,23,8,28,27,27,12,26,26,2","26,26,12,27,27,28,8,23,8,2",19634
"23,5,12,23,24,15,16,5,26,8,7,25,12,20,24,24,7,23,13,9,8,6,10,6,4,13,21,27,16,13,21,27,7,28,16,11,13,27,24,5,13,22,25,16,15,15,10,10,14,2","14,10,10,15,15,16,25,22,13,5,24,27,13,11,16,28,7,27,21,13,16,27,21,13,4,6,10,6,8,9,13,23,7,24,24,20,12,25,7,8,26,5,16,15,24,23,12,5,23,2",19635
"6,19,5,24,13,20,27,2","27,20,13,24,5,19,6,2",19637
"20,8,6,22,11,18,5,16,12,17,25,16,11,11,23,13,8,17,25,5,29,2","29,5,25,17,8,13,23,11,11,16,25,17,12,16,5,18,11,22,6,8,20,2",19638
"24,25,15,17,25,15,24,20,18,24,9,24,8,28,19,18,19,24,22,14,28,18,18,27,17,18,27,29,23,2","23,29,27,18,17,27,18,18,28,14,22,24,19,18,19,28,8,24,9,24,18,20,24,15,25,17,15,25,24,2",19639
"19,11,25,28,22,23,22,6,13,17,21,18,27,9,29,6,13,20,22,12,9,14,20,19,18,29,8,13,5,5,16,19,12,6,25,8,27,27,19,17,6,27,4,6,18,7,16,2","16,7,18,6,4,27,6,17,19,27,27,8,25,6,12,19,16,5,5,13,8,29,18,19,20,14,9,12,22,20,13,6,29,9,27,18,21,17,13,6,22,23,22,28,25,11,19,2",19640
"11,15,15,9,25,8,19,12,5,17,28,27,13,16,29,12,26,2","26,12,29,16,13,27,28,17,5,12,19,8,25,9,15,15,11,2",19641
"27,4,28,10,23,29,4,29,8,20,18,20,14,25,16,7,5,13,25,12,6,19,14,27,4,24,10,12,5,25,9,15,8,19,9,26,24,29,16,24,16,15,8,14,5,5,17,20,2","20,17,5,5,14,8,15,16,24,16,29,24,26,9,19,8,15,9,25,5,12,10,24,4,27,14,19,6,12,25,13,5,7,16,25,14,20,18,20,8,29,4,29,23,10,28,4,27,2",19642
"21,23,11,20,7,4,11,2","11,4,7,20,11,23,21,2",19643
"27,10,29,15,5,8,13,28,29,11,22,19,29,9,28,18,24,25,9,6,4,19,17,25,24,13,14,20,15,18,5,2","5,18,15,20,14,13,24,25,17,19,4,6,9,25,24,18,28,9,29,19,22,11,29,28,13,8,5,15,29,10,27,2",19644
"22,17,22,23,12,17,29,13,23,11,26,24,18,15,7,4,26,7,25,12,6,13,14,12,27,11,16,18,18,23,16,13,19,10,4,27,16,19,29,6,15,11,6,20,24,29,2","29,24,20,6,11,15,6,29,19,16,27,4,10,19,13,16,23,18,18,16,11,27,12,14,13,6,12,25,7,26,4,7,15,18,24,26,11,23,13,29,17,12,23,22,17,22,2",19645
"11,7,19,6,10,26,14,26,5,5,12,12,23,20,8,29,24,27,15,19,8,21,26,28,9,8,27,15,29,10,2","10,29,15,27,8,9,28,26,21,8,19,15,27,24,29,8,20,23,12,12,5,5,26,14,26,10,6,19,7,11,2",19646
"26,15,20,22,9,14,9,2","9,14,9,22,20,15,26,2",19647
"6,5,24,29,21,18,15,13,21,29,13,16,5,19,17,20,12,26,25,13,15,23,7,22,16,4,19,26,8,21,4,14,25,23,7,28,11,14,25,2","25,14,11,28,7,23,25,14,4,21,8,26,19,4,16,22,7,23,15,13,25,26,12,20,17,19,5,16,13,29,21,13,15,18,21,29,24,5,6,2",19648
"18,24,25,19,10,20,20,13,24,10,19,25,14,10,25,21,11,19,23,16,19,26,6,4,12,20,9,13,10,29,21,2","21,29,10,13,9,20,12,4,6,26,19,16,23,19,11,21,25,10,14,25,19,10,24,13,20,20,10,19,25,24,18,2",19649
"23,10,17,19,21,25,2","25,21,19,17,10,23,2",19650
"12,24,19,18,28,26,10,15,8,19,12,9,11,16,15,15,14,4,25,10,16,2","16,10,25,4,14,15,15,16,11,9,12,19,8,15,10,26,28,18,19,24,12,2",19651
"29,26,13,14,8,4,17,18,6,19,4,13,28,10,11,18,18,12,11,25,5,27,11,24,28,12,11,10,20,19,10,27,27,8,9,6,9,15,15,19,25,10,18,2","18,10,25,19,15,15,9,6,9,8,27,27,10,19,20,10,11,12,28,24,11,27,5,25,11,12,18,18,11,10,28,13,4,19,6,18,17,4,8,14,13,26,29,2",19652
"5,10,29,26,5,6,26,12,24,21,7,18,11,20,28,11,20,2","20,11,28,20,11,18,7,21,24,12,26,6,5,26,29,10,5,2",19653
"23,4,4,8,9,4,6,13,25,10,5,7,8,25,29,23,24,11,24,11,29,15,6,2","6,15,29,11,24,11,24,23,29,25,8,7,5,10,25,13,6,4,9,8,4,4,23,2",19654
"6,27,10,18,4,24,12,13,26,13,6,10,6,22,8,23,13,27,10,26,20,15,22,26,17,8,28,20,18,22,22,18,9,29,2","29,9,18,22,22,18,20,28,8,17,26,22,15,20,26,10,27,13,23,8,22,6,10,6,13,26,13,12,24,4,18,10,27,6,2",19655
"28,11,16,16,23,16,10,22,20,5,5,12,27,12,11,14,18,17,4,28,26,2","26,28,4,17,18,14,11,12,27,12,5,5,20,22,10,16,23,16,16,11,28,2",19656
"19,25,22,6,2","6,22,25,19,2",19657
"12,17,11,4,18,7,5,24,11,4,27,14,26,27,15,22,8,17,26,24,6,2","6,24,26,17,8,22,15,27,26,14,27,4,11,24,5,7,18,4,11,17,12,2",19658
"18,12,27,12,12,23,4,19,19,21,5,16,22,20,27,10,9,23,24,7,10,15,21,9,17,15,28,24,21,12,17,11,4,14,15,8,4,29,27,16,13,15,2","15,13,16,27,29,4,8,15,14,4,11,17,12,21,24,28,15,17,9,21,15,10,7,24,23,9,10,27,20,22,16,5,21,19,19,4,23,12,12,27,12,18,2",19659
"28,23,14,14,12,29,28,29,8,13,12,23,14,9,26,23,18,19,29,22,27,17,16,11,20,4,21,13,23,25,7,29,25,2","25,29,7,25,23,13,21,4,20,11,16,17,27,22,29,19,18,23,26,9,14,23,12,13,8,29,28,29,12,14,14,23,28,2",19660
"14,8,21,26,25,6,22,15,8,6,7,28,17,20,5,21,10,26,25,12,18,23,4,9,28,11,26,17,12,13,8,25,22,20,10,13,10,5,2","5,10,13,10,20,22,25,8,13,12,17,26,11,28,9,4,23,18,12,25,26,10,21,5,20,17,28,7,6,8,15,22,6,25,26,21,8,14,2",19661
"14,26,10,9,6,27,28,4,11,19,21,5,13,7,23,6,29,18,27,7,26,25,5,24,29,11,29,18,26,18,4,14,23,16,4,19,2","19,4,16,23,14,4,18,26,18,29,11,29,24,5,25,26,7,27,18,29,6,23,7,13,5,21,19,11,4,28,27,6,9,10,26,14,2",19662
"6,7,23,26,13,20,15,7,29,17,9,22,24,24,28,26,8,6,21,6,29,26,5,8,22,14,10,12,9,10,17,19,7,2","7,19,17,10,9,12,10,14,22,8,5,26,29,6,21,6,8,26,28,24,24,22,9,17,29,7,15,20,13,26,23,7,6,2",19663
"17,12,18,17,16,15,12,29,11,20,19,9,28,10,15,4,19,17,15,28,26,2","26,28,15,17,19,4,15,10,28,9,19,20,11,29,12,15,16,17,18,12,17,2",19664
"7,22,4,15,29,23,17,12,26,6,14,24,11,14,18,10,18,24,6,10,25,13,10,21,6,10,27,12,26,5,24,18,14,28,25,20,19,4,2","4,19,20,25,28,14,18,24,5,26,12,27,10,6,21,10,13,25,10,6,24,18,10,18,14,11,24,14,6,26,12,17,23,29,15,4,22,7,2",19665
"4,18,23,15,26,28,11,15,12,13,25,28,2","28,25,13,12,15,11,28,26,15,23,18,4,2",19666
"26,21,21,26,11,25,25,11,26,8,6,12,28,27,17,12,8,26,17,16,20,27,14,8,2","8,14,27,20,16,17,26,8,12,17,27,28,12,6,8,26,11,25,25,11,26,21,21,26,2",19667
"19,4,27,23,5,26,8,23,29,24,7,14,21,17,21,8,6,26,26,5,17,14,7,19,4,17,17,25,24,25,25,9,23,22,19,27,29,5,11,9,27,24,2","24,27,9,11,5,29,27,19,22,23,9,25,25,24,25,17,17,4,19,7,14,17,5,26,26,6,8,21,17,21,14,7,24,29,23,8,26,5,23,27,4,19,2",19668
"26,16,22,22,17,20,25,18,4,27,15,26,21,16,2","16,21,26,15,27,4,18,25,20,17,22,22,16,26,2",19669
"7,24,9,25,17,26,7,23,19,10,7,14,15,2","15,14,7,10,19,23,7,26,17,25,9,24,7,2",19670
"21,16,29,28,11,19,12,2","12,19,11,28,29,16,21,2",19671
"7,11,23,2","23,11,7,2",19672
"16,19,6,15,15,16,23,17,23,17,11,6,5,17,15,22,5,21,5,11,12,12,15,19,17,10,20,29,12,11,21,22,29,17,7,19,28,28,5,13,29,16,9,14,29,2","29,14,9,16,29,13,5,28,28,19,7,17,29,22,21,11,12,29,20,10,17,19,15,12,12,11,5,21,5,22,15,17,5,6,11,17,23,17,23,16,15,15,6,19,16,2",19673
"16,4,20,5,11,22,14,9,8,7,5,26,26,10,24,9,22,29,10,26,26,7,27,4,10,9,28,12,8,13,28,20,6,21,10,17,4,2","4,17,10,21,6,20,28,13,8,12,28,9,10,4,27,7,26,26,10,29,22,9,24,10,26,26,5,7,8,9,14,22,11,5,20,4,16,2",19674
"12,24,15,27,2","27,15,24,12,2",19675
"27,10,12,7,14,24,4,10,14,9,8,8,14,20,23,2","23,20,14,8,8,9,14,10,4,24,14,7,12,10,27,2",19676
"10,9,27,10,28,29,22,10,15,8,18,24,20,6,27,10,22,6,5,2","5,6,22,10,27,6,20,24,18,8,15,10,22,29,28,10,27,9,10,2",19677
