source,target,uid
"11,17,22,22,24,16,20,17,13,22,16,24,5,26,24,7,28,28,26,19,20,19,24,19,12,25,4,11,29,7,20,2","11,17,22,22,24,16,20,17,13,22,16,24,5,26,24,7,28,28,26,19,20,19,24,19,12,25,4,11,29,7,20,2",17728
"21,6,13,10,7,4,15,4,23,7,16,24,4,2","21,6,13,10,7,4,15,4,23,7,16,24,4,2",17729
"13,22,24,7,8,12,9,27,27,27,5,6,4,19,22,20,23,8,7,19,8,6,25,18,7,15,18,11,14,27,24,13,22,22,21,22,8,13,8,17,9,10,18,29,2","13,22,24,7,8,12,9,27,27,27,5,6,4,19,22,20,23,8,7,19,8,6,25,18,7,15,18,11,14,27,24,13,22,22,21,22,8,13,8,17,9,10,18,29,2",17730
"5,10,7,10,20,20,29,10,10,23,29,7,27,18,5,7,27,4,27,23,7,11,14,14,22,11,22,14,2","5,10,7,10,20,20,29,10,10,23,29,7,27,18,5,7,27,4,27,23,7,11,14,14,22,11,22,14,2",17732
"9,18,6,14,12,11,29,12,16,24,16,14,8,25,19,11,16,15,19,7,28,10,5,16,25,28,29,18,21,20,8,9,12,13,20,9,15,21,10,9,4,29,8,29,19,17,29,4,2","9,18,6,14,12,11,29,12,16,24,16,14,8,25,19,11,16,15,19,7,28,10,5,16,25,28,29,18,21,20,8,9,12,13,20,9,15,21,10,9,4,29,8,29,19,17,29,4,2",17733
"25,13,15,18,10,24,27,13,25,24,12,27,26,23,18,29,5,15,29,4,15,21,18,23,15,13,10,2","25,13,15,18,10,24,27,13,25,24,12,27,26,23,18,29,5,15,29,4,15,21,18,23,15,13,10,2",17734
"19,23,23,27,12,25,20,15,22,16,27,9,5,19,12,27,9,21,17,9,2","19,23,23,27,12,25,20,15,22,16,27,9,5,19,12,27,9,21,17,9,2",17735
"17,9,12,12,23,11,18,26,24,15,27,5,21,21,29,9,6,19,17,7,28,26,26,22,18,19,22,11,13,15,14,21,24,18,29,4,24,2","17,9,12,12,23,11,18,26,24,15,27,5,21,21,29,9,6,19,17,7,28,26,26,22,18,19,22,11,13,15,14,21,24,18,29,4,24,2",17736
"6,19,15,20,14,4,16,14,8,10,17,22,28,4,12,10,8,26,27,14,23,16,22,8,5,11,4,9,25,19,12,4,15,18,18,16,9,23,18,7,25,16,20,2","6,19,15,20,14,4,16,14,8,10,17,22,28,4,12,10,8,26,27,14,23,16,22,8,5,11,4,9,25,19,12,4,15,18,18,16,9,23,18,7,25,16,20,2",17737
"28,15,25,28,19,2","28,15,25,28,19,2",17738
"4,11,6,25,4,29,10,11,9,17,22,10,11,15,5,25,4,8,15,27,25,8,7,12,9,21,28,21,18,25,25,19,2","4,11,6,25,4,29,10,11,9,17,22,10,11,15,5,25,4,8,15,27,25,8,7,12,9,21,28,21,18,25,25,19,2",17739
"19,14,16,7,16,24,12,19,8,10,8,7,14,12,12,20,13,23,24,6,18,24,28,17,20,17,12,24,21,20,12,2","19,14,16,7,16,24,12,19,8,10,8,7,14,12,12,20,13,23,24,6,18,24,28,17,20,17,12,24,21,20,12,2",17740
"20,16,26,29,12,4,22,5,29,10,16,16,13,13,13,22,13,6,2","20,16,26,29,12,4,22,5,29,10,16,16,13,13,13,22,13,6,2",17741
"19,12,16,26,27,12,27,27,12,13,4,8,9,17,24,29,17,18,11,18,27,17,9,24,4,26,18,5,18,25,9,6,28,16,17,4,10,29,14,18,23,11,5,21,7,6,13,28,2","19,12,16,26,27,12,27,27,12,13,4,8,9,17,24,29,17,18,11,18,27,17,9,24,4,26,18,5,18,25,9,6,28,16,17,4,10,29,14,18,23,11,5,21,7,6,13,28,2",17742
"28,7,4,15,12,14,24,18,14,27,7,12,24,13,16,11,21,8,25,22,12,18,17,6,24,20,7,2","28,7,4,15,12,14,24,18,14,27,7,12,24,13,16,11,21,8,25,22,12,18,17,6,24,20,7,2",17743
"28,7,24,22,18,22,11,29,25,14,10,23,5,10,5,19,29,27,12,19,9,9,25,22,10,28,24,11,6,6,2","28,7,24,22,18,22,11,29,25,14,10,23,5,10,5,19,29,27,12,19,9,9,25,22,10,28,24,11,6,6,2",17744
"16,25,19,22,18,6,17,18,28,25,5,20,13,24,12,6,18,12,23,16,17,7,20,23,8,12,16,16,27,22,21,16,14,18,7,27,12,15,17,24,20,6,4,16,11,4,23,27,2","16,25,19,22,18,6,17,18,28,25,5,20,13,24,12,6,18,12,23,16,17,7,20,23,8,12,16,16,27,22,21,16,14,18,7,27,12,15,17,24,20,6,4,16,11,4,23,27,2",17746
"17,29,18,15,15,14,18,2","17,29,18,15,15,14,18,2",17747
"10,12,19,5,22,16,9,5,25,12,16,24,13,17,10,16,9,11,23,22,16,23,5,25,17,2","10,12,19,5,22,16,9,5,25,12,16,24,13,17,10,16,9,11,23,22,16,23,5,25,17,2",17748
"14,29,17,12,19,24,9,29,18,21,5,29,9,8,24,4,24,25,7,28,19,25,25,10,20,7,4,10,7,16,5,9,23,13,23,28,7,17,28,26,4,14,21,15,17,14,18,19,2","14,29,17,12,19,24,9,29,18,21,5,29,9,8,24,4,24,25,7,28,19,25,25,10,20,7,4,10,7,16,5,9,23,13,23,28,7,17,28,26,4,14,21,15,17,14,18,19,2",17749
"9,18,12,28,13,18,12,12,26,20,22,9,12,25,20,14,26,5,16,18,19,10,26,13,14,10,25,10,20,29,9,21,23,28,13,2","9,18,12,28,13,18,12,12,26,20,22,9,12,25,20,14,26,5,16,18,19,10,26,13,14,10,25,10,20,29,9,21,23,28,13,2",17750
"16,25,23,11,18,14,19,13,4,14,13,17,26,25,23,6,11,7,7,19,27,28,15,27,6,9,13,8,7,19,10,27,11,8,19,14,10,4,14,28,13,16,25,10,17,2","16,25,23,11,18,14,19,13,4,14,13,17,26,25,23,6,11,7,7,19,27,28,15,27,6,9,13,8,7,19,10,27,11,8,19,14,10,4,14,28,13,16,25,10,17,2",17751
"6,6,10,28,10,27,6,18,8,7,11,25,11,28,17,10,29,9,7,24,20,25,6,23,7,22,9,21,16,11,2","6,6,10,28,10,27,6,18,8,7,11,25,11,28,17,10,29,9,7,24,20,25,6,23,7,22,9,21,16,11,2",17752
"20,15,22,29,21,29,22,11,9,11,12,17,22,12,15,7,6,18,18,20,26,10,5,11,19,27,7,18,17,22,9,2","20,15,22,29,21,29,22,11,9,11,12,17,22,12,15,7,6,18,18,20,26,10,5,11,19,27,7,18,17,22,9,2",17753
"26,23,18,21,12,29,15,2","26,23,18,21,12,29,15,2",17754
"16,6,10,17,18,26,29,23,23,10,23,13,5,12,26,18,7,10,27,24,11,19,21,8,7,6,21,10,16,24,16,9,2","16,6,10,17,18,26,29,23,23,10,23,13,5,12,26,18,7,10,27,24,11,19,21,8,7,6,21,10,16,24,16,9,2",17755
"4,28,10,24,14,5,18,17,13,20,17,21,18,20,29,11,25,13,13,29,23,15,8,5,20,27,19,25,19,6,13,29,7,22,6,15,24,23,12,25,23,9,14,11,7,6,28,2","4,28,10,24,14,5,18,17,13,20,17,21,18,20,29,11,25,13,13,29,23,15,8,5,20,27,19,25,19,6,13,29,7,22,6,15,24,23,12,25,23,9,14,11,7,6,28,2",17756
"25,25,14,5,16,25,8,5,9,20,28,17,10,2","25,25,14,5,16,25,8,5,9,20,28,17,10,2",17757
"10,22,27,21,11,5,17,19,16,9,19,14,22,8,29,24,25,7,29,29,4,25,11,26,15,17,20,7,24,14,5,25,5,12,15,6,4,27,20,17,28,12,6,17,2","10,22,27,21,11,5,17,19,16,9,19,14,22,8,29,24,25,7,29,29,4,25,11,26,15,17,20,7,24,14,5,25,5,12,15,6,4,27,20,17,28,12,6,17,2",17758
"16,12,20,15,11,26,22,15,25,5,19,23,22,12,28,23,20,15,7,21,10,22,8,4,16,25,12,5,23,12,11,5,7,13,22,17,20,7,10,2","16,12,20,15,11,26,22,15,25,5,19,23,22,12,28,23,20,15,7,21,10,22,8,4,16,25,12,5,23,12,11,5,7,13,22,17,20,7,10,2",17759
"17,16,20,22,18,24,22,13,20,20,22,10,4,28,5,28,14,7,5,20,11,5,21,5,21,24,24,14,19,13,25,19,23,13,26,19,6,24,25,23,6,4,29,17,2","17,16,20,22,18,24,22,13,20,20,22,10,4,28,5,28,14,7,5,20,11,5,21,5,21,24,24,14,19,13,25,19,23,13,26,19,6,24,25,23,6,4,29,17,2",17760
"11,12,18,16,25,15,6,6,4,18,10,29,5,20,28,11,2","11,12,18,16,25,15,6,6,4,18,10,29,5,20,28,11,2",17761
"8,6,29,20,20,23,21,19,20,20,25,10,29,8,5,21,5,14,29,9,8,7,14,10,13,10,21,24,15,11,20,27,18,2","8,6,29,20,20,23,21,19,20,20,25,10,29,8,5,21,5,14,29,9,8,7,14,10,13,10,21,24,15,11,20,27,18,2",17762
"8,4,7,12,12,28,22,21,21,20,16,19,4,13,8,17,18,6,15,17,18,18,4,9,15,22,26,28,6,5,7,16,7,10,14,19,13,21,24,7,2","8,4,7,12,12,28,22,21,21,20,16,19,4,13,8,17,18,6,15,17,18,18,4,9,15,22,26,28,6,5,7,16,7,10,14,19,13,21,24,7,2",17763
"27,11,15,25,2","27,11,15,25,2",17764
"16,20,25,2","16,20,25,2",17765
"5,15,18,13,7,15,15,13,26,10,15,27,8,20,7,13,10,20,2","5,15,18,13,7,15,15,13,26,10,15,27,8,20,7,13,10,20,2",17767
"24,24,4,22,8,5,8,7,12,23,18,10,28,2","24,24,4,22,8,5,8,7,12,23,18,10,28,2",17768
"14,10,8,29,19,9,14,27,24,2","14,10,8,29,19,9,14,27,24,2",17769
"12,10,26,9,25,17,19,13,7,18,17,14,9,22,16,8,9,29,2","12,10,26,9,25,17,19,13,7,18,17,14,9,22,16,8,9,29,2",17770
"13,8,11,15,13,12,21,24,17,28,29,4,22,26,29,29,17,13,14,23,4,7,5,8,21,23,6,22,14,10,10,7,19,18,5,21,29,23,21,19,26,24,12,24,5,18,17,29,23,2","13,8,11,15,13,12,21,24,17,28,29,4,22,26,29,29,17,13,14,23,4,7,5,8,21,23,6,22,14,10,10,7,19,18,5,21,29,23,21,19,26,24,12,24,5,18,17,29,23,2",17771
"26,7,5,4,9,19,21,27,17,5,20,28,2","26,7,5,4,9,19,21,27,17,5,20,28,2",17772
"23,12,10,21,17,12,4,23,18,29,2","23,12,10,21,17,12,4,23,18,29,2",17773
"6,6,20,25,2","6,6,20,25,2",17774
"21,16,7,29,14,14,5,10,8,10,21,7,4,19,18,13,6,10,19,24,9,5,12,11,28,14,21,24,23,27,13,24,26,15,14,24,21,20,5,14,19,20,9,24,11,9,14,28,29,2","21,16,7,29,14,14,5,10,8,10,21,7,4,19,18,13,6,10,19,24,9,5,12,11,28,14,21,24,23,27,13,24,26,15,14,24,21,20,5,14,19,20,9,24,11,9,14,28,29,2",17775
"11,12,10,9,19,12,4,18,7,6,26,17,14,19,16,28,13,21,26,22,13,14,11,27,14,28,19,23,4,22,29,11,19,12,5,2","11,12,10,9,19,12,4,18,7,6,26,17,14,19,16,28,13,21,26,22,13,14,11,27,14,28,19,23,4,22,29,11,19,12,5,2",17776
"26,20,15,23,10,23,26,12,13,29,11,6,5,28,6,23,24,6,11,6,5,15,28,9,17,21,13,13,8,8,16,2","26,20,15,23,10,23,26,12,13,29,11,6,5,28,6,23,24,6,11,6,5,15,28,9,17,21,13,13,8,8,16,2",17777
"11,18,22,24,6,15,28,11,27,22,28,21,22,28,23,29,23,11,8,25,23,20,21,11,26,12,20,5,25,8,17,10,10,12,14,2","11,18,22,24,6,15,28,11,27,22,28,21,22,28,23,29,23,11,8,25,23,20,21,11,26,12,20,5,25,8,17,10,10,12,14,2",17778
"14,4,29,17,14,14,9,2","14,4,29,17,14,14,9,2",17779
"20,19,20,26,10,15,19,4,13,4,6,6,5,4,5,27,27,20,12,10,19,8,21,2","20,19,20,26,10,15,19,4,13,4,6,6,5,4,5,27,27,20,12,10,19,8,21,2",17780
"24,21,6,5,14,11,6,28,17,20,5,19,6,2","24,21,6,5,14,11,6,28,17,20,5,19,6,2",17781
"9,11,5,24,9,26,18,20,9,16,10,19,13,2","9,11,5,24,9,26,18,20,9,16,10,19,13,2",17782
"13,9,20,20,25,11,18,29,2","13,9,20,20,25,11,18,29,2",17783
"5,13,5,16,18,29,28,10,16,20,5,28,26,17,2","5,13,5,16,18,29,28,10,16,20,5,28,26,17,2",17784
"28,22,21,13,9,4,5,8,28,15,25,26,20,20,20,28,17,6,10,26,27,8,9,7,12,21,8,9,12,11,16,19,5,27,8,19,10,13,6,9,21,11,16,14,2","28,22,21,13,9,4,5,8,28,15,25,26,20,20,20,28,17,6,10,26,27,8,9,7,12,21,8,9,12,11,16,19,5,27,8,19,10,13,6,9,21,11,16,14,2",17785
"20,4,15,16,19,6,25,19,10,23,17,15,29,21,21,14,21,5,7,17,24,22,4,9,16,28,27,17,4,26,8,5,13,26,23,2","20,4,15,16,19,6,25,19,10,23,17,15,29,21,21,14,21,5,7,17,24,22,4,9,16,28,27,17,4,26,8,5,13,26,23,2",17786
"4,28,23,25,14,29,16,16,2","4,28,23,25,14,29,16,16,2",17787
"19,19,29,16,29,13,4,26,19,17,12,20,5,6,28,7,14,8,8,9,6,4,23,20,12,24,27,26,11,19,11,17,5,7,16,22,13,24,9,24,10,29,23,28,23,10,21,14,21,2","19,19,29,16,29,13,4,26,19,17,12,20,5,6,28,7,14,8,8,9,6,4,23,20,12,24,27,26,11,19,11,17,5,7,16,22,13,24,9,24,10,29,23,28,23,10,21,14,21,2",17788
"14,23,18,7,20,4,27,17,27,25,12,13,25,16,26,6,29,26,25,9,22,12,15,11,5,21,22,20,14,21,14,22,19,16,24,13,18,24,2","14,23,18,7,20,4,27,17,27,25,12,13,25,16,26,6,29,26,25,9,22,12,15,11,5,21,22,20,14,21,14,22,19,16,24,13,18,24,2",17789
"11,27,11,6,2","11,27,11,6,2",17790
"28,8,26,2","28,8,26,2",17791
"6,27,9,15,29,18,24,19,29,16,25,15,23,19,4,9,5,20,6,6,13,10,22,12,8,7,19,14,13,7,7,5,25,12,14,14,16,13,18,21,17,22,7,5,21,12,19,18,2","6,27,9,15,29,18,24,19,29,16,25,15,23,19,4,9,5,20,6,6,13,10,22,12,8,7,19,14,13,7,7,5,25,12,14,14,16,13,18,21,17,22,7,5,21,12,19,18,2",17792
"22,10,24,24,25,17,5,11,26,23,11,6,13,12,12,5,24,12,8,16,11,13,19,9,13,8,24,8,4,26,4,17,24,5,24,6,17,13,22,14,19,17,28,28,21,8,14,18,23,25,2","22,10,24,24,25,17,5,11,26,23,11,6,13,12,12,5,24,12,8,16,11,13,19,9,13,8,24,8,4,26,4,17,24,5,24,6,17,13,22,14,19,17,28,28,21,8,14,18,23,25,2",17793
"13,18,4,28,25,19,17,28,5,9,11,17,5,19,13,4,12,27,28,10,18,16,15,27,9,6,8,22,23,18,18,29,9,17,23,13,19,2","13,18,4,28,25,19,17,28,5,9,11,17,5,19,13,4,12,27,28,10,18,16,15,27,9,6,8,22,23,18,18,29,9,17,23,13,19,2",17794
"8,26,29,13,12,11,16,12,17,29,23,16,20,26,9,16,26,8,19,18,10,25,23,9,17,15,27,4,11,4,18,28,24,5,20,14,13,21,13,15,25,27,10,21,9,24,19,14,28,2","8,26,29,13,12,11,16,12,17,29,23,16,20,26,9,16,26,8,19,18,10,25,23,9,17,15,27,4,11,4,18,28,24,5,20,14,13,21,13,15,25,27,10,21,9,24,19,14,28,2",17795
"27,7,6,25,11,25,9,9,9,8,27,29,29,14,5,16,22,24,6,9,16,24,8,9,24,29,20,7,27,24,7,28,20,8,15,17,16,12,29,5,22,21,9,12,26,22,17,10,16,2","27,7,6,25,11,25,9,9,9,8,27,29,29,14,5,16,22,24,6,9,16,24,8,9,24,29,20,7,27,24,7,28,20,8,15,17,16,12,29,5,22,21,9,12,26,22,17,10,16,2",17796
"11,14,10,28,26,18,22,22,19,8,29,29,9,23,23,13,23,8,14,25,15,20,18,23,11,7,11,21,22,18,20,15,2","11,14,10,28,26,18,22,22,19,8,29,29,9,23,23,13,23,8,14,25,15,20,18,23,11,7,11,21,22,18,20,15,2",17797
"16,11,17,23,14,26,24,2","16,11,17,23,14,26,24,2",17799
"25,20,17,20,5,2","25,20,17,20,5,2",17800
"19,10,10,18,18,20,26,18,27,4,21,8,11,10,15,5,15,16,15,10,8,10,23,28,12,15,15,4,29,13,16,29,11,25,11,4,5,17,17,26,23,17,22,19,2","19,10,10,18,18,20,26,18,27,4,21,8,11,10,15,5,15,16,15,10,8,10,23,28,12,15,15,4,29,13,16,29,11,25,11,4,5,17,17,26,23,17,22,19,2",17801
"8,20,22,18,21,5,8,12,10,29,26,5,17,5,9,7,15,10,10,11,7,22,28,20,27,29,5,10,2","8,20,22,18,21,5,8,12,10,29,26,5,17,5,9,7,15,10,10,11,7,22,28,20,27,29,5,10,2",17802
"12,6,27,10,6,11,22,20,13,17,14,11,5,21,6,8,28,21,15,14,25,20,14,16,6,14,18,5,18,6,9,23,21,8,6,27,19,21,22,20,7,26,13,23,22,10,2","12,6,27,10,6,11,22,20,13,17,14,11,5,21,6,8,28,21,15,14,25,20,14,16,6,14,18,5,18,6,9,23,21,8,6,27,19,21,22,20,7,26,13,23,22,10,2",17803
"12,14,11,17,6,14,7,8,2","12,14,11,17,6,14,7,8,2",17804
"5,5,14,19,20,20,18,4,11,29,25,8,18,28,11,19,5,25,17,26,24,10,18,19,11,8,22,7,11,29,12,15,29,13,11,16,11,4,18,17,4,27,19,23,24,12,28,12,2","5,5,14,19,20,20,18,4,11,29,25,8,18,28,11,19,5,25,17,26,24,10,18,19,11,8,22,7,11,29,12,15,29,13,11,16,11,4,18,17,4,27,19,23,24,12,28,12,2",17805
"23,11,10,29,16,4,26,11,5,10,27,28,13,10,13,15,13,21,19,15,15,5,23,11,28,15,9,14,9,16,8,20,24,25,27,17,19,21,24,27,9,9,29,2","23,11,10,29,16,4,26,11,5,10,27,28,13,10,13,15,13,21,19,15,15,5,23,11,28,15,9,14,9,16,8,20,24,25,27,17,19,21,24,27,9,9,29,2",17806
"18,20,17,5,16,11,13,17,5,28,5,26,8,14,14,16,26,11,20,20,18,24,2","18,20,17,5,16,11,13,17,5,28,5,26,8,14,14,16,26,11,20,20,18,24,2",17807
"14,17,17,17,15,4,13,24,14,16,16,16,18,8,29,23,17,25,20,20,22,15,6,27,11,9,22,17,29,26,17,9,7,27,20,20,26,12,13,28,6,2","14,17,17,17,15,4,13,24,14,16,16,16,18,8,29,23,17,25,20,20,22,15,6,27,11,9,22,17,29,26,17,9,7,27,20,20,26,12,13,28,6,2",17808
"22,18,12,23,5,15,23,26,16,16,7,25,21,16,26,19,24,22,15,27,10,18,2","22,18,12,23,5,15,23,26,16,16,7,25,21,16,26,19,24,22,15,27,10,18,2",17809
"25,14,17,8,29,6,28,12,17,17,7,27,23,10,27,19,4,29,20,24,16,23,28,23,10,10,9,18,28,16,11,17,19,6,7,26,29,28,11,21,24,27,6,18,13,23,17,20,13,18,2","25,14,17,8,29,6,28,12,17,17,7,27,23,10,27,19,4,29,20,24,16,23,28,23,10,10,9,18,28,16,11,17,19,6,7,26,29,28,11,21,24,27,6,18,13,23,17,20,13,18,2",17810
"17,5,5,18,21,21,17,21,10,25,8,7,23,19,24,4,9,6,15,9,27,28,16,8,2","17,5,5,18,21,21,17,21,10,25,8,7,23,19,24,4,9,6,15,9,27,28,16,8,2",17811
"16,7,16,21,27,14,13,4,14,13,9,11,5,7,20,10,17,10,12,19,11,10,26,22,13,8,25,14,15,8,5,13,7,19,14,11,2","16,7,16,21,27,14,13,4,14,13,9,11,5,7,20,10,17,10,12,19,11,10,26,22,13,8,25,14,15,8,5,13,7,19,14,11,2",17812
"16,24,8,28,12,11,24,27,4,2","16,24,8,28,12,11,24,27,4,2",17813
"7,16,12,9,17,22,28,4,16,15,17,18,7,27,21,11,23,25,14,5,15,4,27,6,28,7,26,23,8,29,26,15,15,21,14,9,18,5,5,4,8,6,9,11,24,29,11,2","7,16,12,9,17,22,28,4,16,15,17,18,7,27,21,11,23,25,14,5,15,4,27,6,28,7,26,23,8,29,26,15,15,21,14,9,18,5,5,4,8,6,9,11,24,29,11,2",17814
"8,15,9,9,9,15,9,24,14,20,21,25,19,10,18,16,6,8,15,8,6,9,5,14,2","8,15,9,9,9,15,9,24,14,20,21,25,19,10,18,16,6,8,15,8,6,9,5,14,2",17815
"19,29,10,29,17,12,19,7,22,8,23,22,18,28,17,13,12,11,15,11,24,21,13,6,22,2","19,29,10,29,17,12,19,7,22,8,23,22,18,28,17,13,12,11,15,11,24,21,13,6,22,2",17817
"27,6,6,4,16,7,16,4,6,17,26,2","27,6,6,4,16,7,16,4,6,17,26,2",17819
"25,14,14,5,18,14,19,27,9,17,20,10,10,22,25,7,20,20,13,7,20,25,2","25,14,14,5,18,14,19,27,9,17,20,10,10,22,25,7,20,20,13,7,20,25,2",17820
"16,14,17,6,29,2","16,14,17,6,29,2",17821
"22,18,15,19,26,12,7,18,16,21,16,22,9,2","22,18,15,19,26,12,7,18,16,21,16,22,9,2",17822
"18,25,16,19,20,25,8,28,4,15,18,20,8,23,28,11,29,8,12,13,7,13,5,21,14,18,18,2","18,25,16,19,20,25,8,28,4,15,18,20,8,23,28,11,29,8,12,13,7,13,5,21,14,18,18,2",17824
"14,5,16,21,11,21,5,20,29,23,7,15,14,19,9,16,19,6,26,17,4,28,13,28,8,28,5,23,2","14,5,16,21,11,21,5,20,29,23,7,15,14,19,9,16,19,6,26,17,4,28,13,28,8,28,5,23,2",17825
"12,24,7,29,25,7,26,14,19,11,17,8,29,19,18,15,5,18,22,11,16,2","12,24,7,29,25,7,26,14,19,11,17,8,29,19,18,15,5,18,22,11,16,2",17826
"6,11,10,27,25,4,24,9,23,7,5,6,2","6,11,10,27,25,4,24,9,23,7,5,6,2",17827
"28,12,19,19,15,5,27,26,29,17,27,20,25,22,8,13,29,15,4,5,5,11,29,13,10,17,25,5,25,2","28,12,19,19,15,5,27,26,29,17,27,20,25,22,8,13,29,15,4,5,5,11,29,13,10,17,25,5,25,2",17828
"29,28,23,25,11,6,17,29,4,24,6,17,21,16,21,19,10,26,22,26,17,18,17,5,25,12,7,10,19,16,19,23,6,13,27,8,27,27,4,12,28,2","29,28,23,25,11,6,17,29,4,24,6,17,21,16,21,19,10,26,22,26,17,18,17,5,25,12,7,10,19,16,19,23,6,13,27,8,27,27,4,12,28,2",17829
"10,29,18,5,17,12,28,28,29,25,19,17,11,15,8,6,21,2","10,29,18,5,17,12,28,28,29,25,19,17,11,15,8,6,21,2",17830
"22,6,15,2","22,6,15,2",17833
"5,5,28,17,22,6,2","5,5,28,17,22,6,2",17834
"13,6,28,21,25,5,9,20,28,21,21,9,9,19,20,28,7,16,7,9,26,12,10,11,8,14,4,16,16,10,21,7,21,5,29,10,22,14,29,28,14,14,20,28,15,19,24,17,2","13,6,28,21,25,5,9,20,28,21,21,9,9,19,20,28,7,16,7,9,26,12,10,11,8,14,4,16,16,10,21,7,21,5,29,10,22,14,29,28,14,14,20,28,15,19,24,17,2",17837
"27,22,25,9,22,5,18,4,28,20,17,19,17,4,20,5,2","27,22,25,9,22,5,18,4,28,20,17,19,17,4,20,5,2",17838
"28,18,13,9,15,19,23,10,28,7,16,22,15,22,24,22,8,5,4,27,29,22,22,2","28,18,13,9,15,19,23,10,28,7,16,22,15,22,24,22,8,5,4,27,29,22,22,2",17839
"11,22,16,9,21,6,13,23,19,27,7,18,23,15,21,19,12,26,26,18,29,25,26,27,21,5,20,7,20,21,19,10,27,2","11,22,16,9,21,6,13,23,19,27,7,18,23,15,21,19,12,26,26,18,29,25,26,27,21,5,20,7,20,21,19,10,27,2",17840
"17,10,9,18,10,19,2","17,10,9,18,10,19,2",17841
"20,21,14,12,13,21,26,26,6,28,29,5,23,6,2","20,21,14,12,13,21,26,26,6,28,29,5,23,6,2",17842
"15,10,4,6,15,4,12,10,14,20,2","15,10,4,6,15,4,12,10,14,20,2",17843
"8,9,14,5,25,20,6,29,22,6,8,20,21,22,25,21,6,4,6,5,4,23,25,7,26,7,15,12,23,29,15,19,14,5,29,27,12,2","8,9,14,5,25,20,6,29,22,6,8,20,21,22,25,21,6,4,6,5,4,23,25,7,26,7,15,12,23,29,15,19,14,5,29,27,12,2",17844
"26,29,10,22,12,28,8,16,21,6,18,19,2","26,29,10,22,12,28,8,16,21,6,18,19,2",17845
"8,23,22,9,19,7,25,26,23,15,14,11,10,13,20,21,16,27,9,27,7,8,9,6,8,28,17,23,5,27,24,8,2","8,23,22,9,19,7,25,26,23,15,14,11,10,13,20,21,16,27,9,27,7,8,9,6,8,28,17,23,5,27,24,8,2",17846
"28,25,17,6,7,27,25,9,7,27,17,9,18,19,20,16,17,23,4,26,24,5,26,16,2","28,25,17,6,7,27,25,9,7,27,17,9,18,19,20,16,17,23,4,26,24,5,26,16,2",17847
"29,29,19,13,29,6,17,8,6,5,13,22,24,6,29,9,23,24,23,26,13,21,7,12,12,10,10,6,5,18,24,20,2","29,29,19,13,29,6,17,8,6,5,13,22,24,6,29,9,23,24,23,26,13,21,7,12,12,10,10,6,5,18,24,20,2",17848
"27,17,19,13,27,28,25,15,7,16,7,25,9,19,17,5,8,24,8,20,5,8,4,28,21,25,21,2","27,17,19,13,27,28,25,15,7,16,7,25,9,19,17,5,8,24,8,20,5,8,4,28,21,25,21,2",17849
"19,27,9,19,4,7,7,20,14,18,20,5,14,21,2","19,27,9,19,4,7,7,20,14,18,20,5,14,21,2",17850
"22,12,25,17,17,4,15,11,18,6,23,4,27,22,23,25,14,8,28,18,15,12,27,23,19,20,5,18,23,4,16,2","22,12,25,17,17,4,15,11,18,6,23,4,27,22,23,25,14,8,28,18,15,12,27,23,19,20,5,18,23,4,16,2",17852
"4,4,12,17,13,26,4,6,18,14,17,22,15,8,27,27,21,20,16,17,25,28,9,13,24,8,20,13,13,9,24,24,27,11,20,27,5,13,22,7,16,2","4,4,12,17,13,26,4,6,18,14,17,22,15,8,27,27,21,20,16,17,25,28,9,13,24,8,20,13,13,9,24,24,27,11,20,27,5,13,22,7,16,2",17853
"8,11,10,19,11,15,6,21,26,18,12,20,12,15,20,9,29,14,9,18,4,13,12,18,22,19,28,12,27,25,23,5,17,20,14,8,25,28,16,28,19,24,12,22,2","8,11,10,19,11,15,6,21,26,18,12,20,12,15,20,9,29,14,9,18,4,13,12,18,22,19,28,12,27,25,23,5,17,20,14,8,25,28,16,28,19,24,12,22,2",17854
"25,24,24,27,24,12,21,21,22,23,24,12,5,17,25,22,15,16,6,25,4,22,14,18,14,6,12,18,18,23,28,8,8,19,27,14,11,2","25,24,24,27,24,12,21,21,22,23,24,12,5,17,25,22,15,16,6,25,4,22,14,18,14,6,12,18,18,23,28,8,8,19,27,14,11,2",17855
"10,4,6,16,29,4,13,17,10,27,7,13,14,19,9,26,7,23,14,12,24,2","10,4,6,16,29,4,13,17,10,27,7,13,14,19,9,26,7,23,14,12,24,2",17856
"15,29,24,17,8,10,26,5,10,29,26,29,20,18,17,10,25,22,10,4,17,23,5,29,24,6,13,18,27,12,2","15,29,24,17,8,10,26,5,10,29,26,29,20,18,17,10,25,22,10,4,17,23,5,29,24,6,13,18,27,12,2",17857
"27,16,21,27,26,25,13,12,17,12,16,2","27,16,21,27,26,25,13,12,17,12,16,2",17858
"23,29,8,19,11,4,4,12,25,29,27,16,25,12,29,19,15,21,11,12,19,5,19,23,26,26,23,7,11,24,10,18,15,26,29,2","23,29,8,19,11,4,4,12,25,29,27,16,25,12,29,19,15,21,11,12,19,5,19,23,26,26,23,7,11,24,10,18,15,26,29,2",17859
